,school_id,grad_rate_all,grad_rate_native,grad_rate_asian,grad_rate_black,grad_rate_hispanic,grad_rate_mixed,grad_rate_linc
10833,262619008452.0,,,,,,,
10834,262622006276.0,,,,,,,
10835,262622008077.0,,,,,,,
10836,262628006282.0,94.0,,,,,,90.0
10837,262637006285.0,90.0,,,,,,80.0
10838,262640006289.0,,,,,,,
10839,262649006294.0,,,,,,,
10840,262652006295.0,80.0,,,,,,70.0
10841,262655006301.0,,,,,,,
10842,262676001893.0,,,,,,,
10843,262676006304.0,85.0,,,,,,80.0
10844,262694006308.0,,,,,,,
10845,262697006312.0,,,,,,,
10846,262706001733.0,60.0,,,,,,
10847,262706006319.0,90.0,,,,,,
10848,262715000820.0,40.0,,,,,,
10849,262715006325.0,90.0,,,,,,
10850,262715008407.0,,,,,,,
10851,262718006327.0,,,,,,,
10852,262721001832.0,11.0,,,,,,
10853,262721006332.0,94.0,,,,,,90.0
10854,262724006338.0,96.0,,,,,,85.0
10855,262724008184.0,,,,,,,
10856,262724008274.0,70.0,,,,,,
10857,262724008305.0,,,,,,,
10858,262724008586.0,,,,,,,
10859,262742001590.0,30.0,,,,,,21.0
10860,262742006342.0,90.0,,,,,,
10861,262766000732.0,,,,,,,
10862,262766001916.0,,,,,,,
10863,262766006352.0,90.0,,,,,,85.0
10864,262769006354.0,,,,,,,
10865,262772006356.0,,,,,,,
10866,262781006362.0,90.0,,,,,,
10867,262784006363.0,,,,,,,
10868,262790006365.0,80.0,,,,,,80.0
10869,262793006372.0,96.0,,,,,,90.0
10870,262796006378.0,,,,,,,
10871,262802001772.0,,,,,,,
10872,262802006380.0,,,,,,,
10873,262814006385.0,88.0,,,,,,60.0
10874,262817006391.0,80.0,,,,,,70.0
10875,262820006393.0,90.0,,,,,,
10876,262850006398.0,,,,,,,
10877,262853000793.0,40.0,,,,,,60.0
10878,262853006402.0,,,,,,,
10879,262856001464.0,97.0,,90.0,,,,90.0
10880,262856002047.0,20.0,,,,,,20.0
10881,262856006419.0,93.0,,,,,,80.0
10882,262856006421.0,95.0,,,,,,80.0
10883,262874001156.0,,,,,,,
10884,262874006444.0,73.0,,,65.0,80.0,,70.0
10885,262874008773.0,,,,,,,
10886,262883002036.0,11.0,,,,,,
10887,262883006473.0,94.0,,,,,,80.0
10888,262883006475.0,84.0,,,,,,75.0
10889,262889006482.0,,,,,,,
10890,262895001602.0,40.0,,,,,,40.0
10891,262895006491.0,98.0,,,,,,
10892,262895006493.0,97.0,,,,,,
10893,262912006497.0,80.0,,,,,,60.0
10894,262913006501.0,,,,,,,
10895,262916006504.0,70.0,,,,,,40.0
10896,262922006506.0,,,,,,,
10897,262925006511.0,80.0,,,,,,60.0
10898,262934006514.0,60.0,,,,,,
10899,262937006516.0,90.0,,,,,,80.0
10900,262940006520.0,80.0,,,,,,60.0
10901,262946006525.0,75.0,,,75.0,,,65.0
10902,262946008210.0,,,,,,,
10903,262946008380.0,11.0,,,11.0,,,20.0
10904,262946008560.0,21.0,,,21.0,,,
10905,262949006534.0,90.0,,,,,,80.0
10906,262952006536.0,85.0,,,,,,
10907,262954006544.0,91.0,,,,,,85.0
10908,262958006548.0,,,,,,,
10909,262967006549.0,90.0,,,,,,60.0
10910,262976006555.0,85.0,,,90.0,,,80.0
10911,262979006559.0,70.0,,,,,,40.0
10912,262991006564.0,94.0,,,,,,
10913,262994001286.0,98.0,,,,,,
10914,262994002053.0,,,,,,,
10915,262994006573.0,98.0,,,,,,
10916,262994006577.0,,,,,,,
10917,262994006581.0,70.0,,,,,,
10918,263003000905.0,40.0,,,,,,
10919,263003006588.0,97.0,,,,,,
10920,263006006594.0,80.0,,,,,,
10921,263009006597.0,90.0,,,,60.0,,60.0
10922,263012001647.0,,,,,,,
10923,263012006606.0,60.0,,,65.0,,,60.0
10924,263012008721.0,,,,21.0,,,
10925,263021006628.0,91.0,,,90.0,,,85.0
10926,263030002040.0,30.0,,,,,,21.0
10927,263030006637.0,96.0,,,,,,
10928,263036006654.0,80.0,,,,,,60.0
10929,263039000709.0,,,,,,,
10930,263039001171.0,,,,,,,
10931,263039001682.0,20.0,,,30.0,,,20.0
10932,263039006656.0,94.0,,,,,,90.0
10933,263039006677.0,75.0,,,80.0,,,70.0
10934,263045001580.0,35.0,,,,,,30.0
10935,263045006701.0,94.0,,,,80.0,,85.0
10936,263048006704.0,,,,,,,
10937,263066006709.0,97.0,,,,,,
10938,263066007868.0,,,,,,,
10939,263078006711.0,90.0,,,,,,
10940,263084006714.0,85.0,,,,,,80.0
10941,263093006717.0,90.0,,,,,,
10942,263096006720.0,,,,,,,
10943,263099006728.0,90.0,,,,,,
10944,263099006730.0,60.0,40.0,,,,,60.0
10945,263102006732.0,85.0,,,,,,
10946,263132006736.0,90.0,,,,80.0,,85.0
10947,263138000151.0,21.0,,,,,,21.0
10948,263138006741.0,90.0,,,,,,
10949,263222006751.0,,,,,,,90.0
10950,263225001837.0,92.0,,,,,,80.0
10951,263225006755.0,91.0,,,,,,60.0
10952,263228006762.0,93.0,,,90.0,,,90.0
10953,263228008631.0,60.0,,,60.0,,,60.0
10954,263230006770.0,90.0,,,,,,80.0
10955,263230008492.0,21.0,,,,,,21.0
10956,263231000666.0,80.0,,,80.0,,,80.0
10957,263231007791.0,,,,,,,
10958,263231008709.0,,,,,,,
10959,263231008774.0,98.0,,,98.0,,,
10960,263234001188.0,,,,,,,
10961,263234001932.0,10.0,,,,,,11.0
10962,263234006793.0,86.0,,,80.0,70.0,,75.0
10963,263237006798.0,88.0,,,,,,80.0
10964,263255001461.0,,,,,,,
10965,263255006806.0,,,,,,,
10966,263261006808.0,,,,,,,
10967,263264006812.0,85.0,,,,,,60.0
10968,263264008549.0,,,,,,,
10969,263267001612.0,50.0,,,,,,40.0
10970,263267006815.0,95.0,,,,,,
10971,263282001813.0,40.0,,,,,,
10972,263282006827.0,97.0,,,,,,
10973,263285006834.0,98.0,,,,,,90.0
10974,263288006837.0,90.0,,,,,,
10975,263291006842.0,80.0,,,,,,60.0
10976,263294006846.0,90.0,,,,,,85.0
10977,263300006852.0,,,,,,,
10978,263303001693.0,,,,,,,
10979,263303006858.0,85.0,,,,,,80.0
10980,263309002037.0,50.0,,,,,,40.0
10981,263309006864.0,90.0,,,,80.0,,85.0
10982,263312006868.0,,,,,,,
10983,263336006871.0,,,,,,,
10984,263336008250.0,40.0,,,,,,21.0
10985,263341001910.0,,,,,,,
10986,263341006876.0,,,,,,,80.0
10987,263342000836.0,30.0,,,,,,21.0
10988,263342006881.0,98.0,,,,,,
10989,263351006885.0,90.0,,,,,,
10990,263354006899.0,87.0,,,80.0,,,85.0
10991,263354006910.0,75.0,,,80.0,,,75.0
10992,263354008364.0,25.0,,,,,,20.0
10993,263372000918.0,,,,,,,
10994,263372006918.0,,,,,,,
10995,263372008469.0,60.0,,,,,,
10996,263375006922.0,,,,,,,
10997,263381006924.0,92.0,,,,,,80.0
10998,263384006930.0,,,,,,,
10999,263387000838.0,95.0,,,,,,90.0
11000,263387001230.0,20.0,,,,,,11.0
11001,263387006949.0,89.0,,,,,,75.0
11002,263390006956.0,98.0,,,,,,
11003,263393006961.0,85.0,,,,,,85.0
11004,263426000675.0,40.0,,,,,,
11005,263426002046.0,,,,,,,
11006,263426006966.0,98.0,,,,,,
11007,263426006976.0,97.0,,,,,,
11008,263438006981.0,,,,,,,
11009,263441006983.0,85.0,,,,,,70.0
11010,263444006987.0,,,,,,,
11011,263447007005.0,95.0,,,,,,85.0
11012,263447007009.0,96.0,,,,,,90.0
11013,263447007018.0,97.0,,,,,,
11014,263447007025.0,98.0,,,,,,
11015,263447008727.0,35.0,,,,,,40.0
11016,263456007030.0,85.0,,,85.0,,,75.0
11017,263462007040.0,,,,,,,
11018,263465007043.0,90.0,,,,,,
11019,263468007048.0,70.0,,,70.0,,,65.0
11020,263468008651.0,,,,,,,
11021,263471000275.0,21.0,,,,,,21.0
11022,263471007056.0,90.0,,,,,,80.0
11023,263492007059.0,,,,,,,
11024,263495007065.0,95.0,,,,,,
11025,263495008342.0,21.0,,,,,,
11026,263501007067.0,,,,,,,
11027,263504007069.0,60.0,,,,,,60.0
11028,263513007070.0,,,,,,,
11029,263516001289.0,97.0,,,,,,80.0
11030,263516001613.0,,,,,,,
11031,263516007081.0,94.0,,,80.0,,,90.0
11032,263516007084.0,95.0,,,,,,
11033,263519000929.0,45.0,,,40.0,,,40.0
11034,263519007088.0,86.0,,80.0,90.0,,,80.0
11035,263519007089.0,92.0,,,,,,85.0
11036,263519007112.0,90.0,,,,,,85.0
11037,263522000636.0,60.0,,,,,,40.0
11038,263522002059.0,,,,,,,
11039,263522007124.0,90.0,,,80.0,,,85.0
11040,263531001512.0,50.0,,,,40.0,,50.0
11041,263531007137.0,,,,,,,
11042,263531007141.0,,,,,,,
11043,263531007143.0,94.0,,,,,,90.0
11044,263531007150.0,88.0,,,80.0,80.0,,80.0
11045,263534007153.0,,,,,,,
11046,263546007156.0,,,,,,,
11047,263546008276.0,21.0,,,,,,21.0
11048,263552007160.0,87.0,,,90.0,80.0,80.0,80.0
11049,263555007169.0,90.0,,,,,,80.0
11050,263555008315.0,60.0,,,,,,
11051,263573007173.0,80.0,,,,,,60.0
11052,263582007181.0,97.0,,,,,,90.0
11053,263582007784.0,,,,,,,
11054,263585007185.0,90.0,,,,,,80.0
11055,263591007194.0,95.0,,,,90.0,,90.0
11056,263591008224.0,,,,,,,
11057,263594007200.0,92.0,,,,,,70.0
11058,263594007587.0,50.0,,,,,,40.0
11059,263597007205.0,,,,,,,
11060,263597008491.0,30.0,,,30.0,,,30.0
11061,263606007207.0,80.0,,,,,,60.0
11062,263612007210.0,,,,,,,
11063,263624007214.0,,,,,,,
11064,263627007215.0,90.0,,,,,,
11065,263630001894.0,,,,,,,
11066,263630007219.0,90.0,,,,,,
11067,263633007221.0,90.0,,,,,,
11068,263639007223.0,,,,,,,
11069,263642007718.0,90.0,,,,,,60.0
11070,263648007238.0,,,,,,,
11071,263648507242.0,87.0,,,70.0,,,75.0
11072,263648508308.0,,,,,,,
11073,263654001265.0,,,,,,,
11074,263654007247.0,,,,,,,
11075,263654007252.0,89.0,,,,60.0,,80.0
11076,263654007256.0,,,,,,,
11077,263657007264.0,72.0,,60.0,60.0,70.0,,65.0
11078,263660000045.0,,,,,,,
11079,263660007275.0,90.0,,,,,,80.0
11080,263663008112.0,70.0,,,,,,
11081,263663008476.0,60.0,,,65.0,,,60.0
11082,263663008572.0,,,,,,,
11083,263663008789.0,40.0,,,40.0,,,30.0
11084,263666001316.0,90.0,,,,,,80.0
11085,263666001546.0,70.0,,,,,,
11086,263666007296.0,96.0,,,,,,
11087,268000001449.0,,,,,,,
11088,268010000108.0,,,,,,,
11089,268012000111.0,,,,,,,
11090,268014001323.0,,,,,,,
11091,268016000464.0,,,,,,,
11092,268016000465.0,,,,,,,
11093,268018000472.0,,,,,,,
11094,268020000118.0,,,,,,,
11095,268020000119.0,,,,,,,
11096,268022001535.0,,,,,,,
11097,268024000811.0,,,,,,,
11098,268026001274.0,,,,,,,
11099,268028001472.0,,,,,,,
11100,268032000125.0,,,,,,,
11101,268036001336.0,,,,,,,
11102,268038001337.0,,,,,,,
11103,268040000130.0,,,,,,,
11104,268040000131.0,,,,,,,
11105,268042001342.0,,,,,,,
11106,268044000523.0,,,,,,,
11107,268044007779.0,,,,,,,
11108,268046000529.0,,,,,,,
11109,268048000840.0,,,,,,,
11110,268050000140.0,,,,,,,
11111,268050401324.0,,,,,,,
11112,268050407773.0,,,,,,,
11113,268050500139.0,,,,,,,
11114,268052000535.0,,,,,,,
11115,268052000849.0,,,,,,,
11116,268052008522.0,,,,,,,
11117,268052008748.0,,,,,,,
11118,268054000548.0,,,,,,,
11119,268058000863.0,,,,,,,
11120,268058008130.0,,,,,,,
11121,268060000873.0,,,,,,,
11122,268060000874.0,,,,,,,
11123,268060008117.0,,,,,,,
11124,268066000914.0,,,,,,,
11125,268068000606.0,,,,,,,
11126,268068007910.0,,,,,,,
11127,268070000188.0,,,,,,,
11128,268072000617.0,,,,,,,
11129,268072000619.0,,,,,,,
11130,268072000620.0,,,,,,,
11131,268072000621.0,,,,,,,
11132,268074001380.0,,,,,,,
11133,268075501385.0,,,,,,,
11134,268077000641.0,,,,,,,
11135,268077001559.0,,,,,,,
11136,268079001386.0,,,,,,,
11137,268080001387.0,,,,,,,
11138,268082000651.0,,,,,,,
11139,268083000653.0,,,,,,,
11140,268083001619.0,,,,,,,
11141,268085000656.0,,,,,,,
11142,268090000252.0,,,,,,,
11143,268092000257.0,,,,,,,
11144,268093000069.0,,,,,,,
11145,268093001254.0,,,,,,,
11146,268094000264.0,,,,,,,
11147,268096000990.0,,,,,,,
11148,268096501413.0,,,,,,,
11149,268097500726.0,,,,,,,
11150,268098000274.0,,,,,,,
11151,268098008716.0,,,,,,,
11152,268098500729.0,,,,,,,
11153,268098507790.0,,,,,,,
11154,268098507807.0,,,,,,,
11155,268099000733.0,,,,,,,
11156,268099001620.0,,,,,,,
11157,270000101613.0,80.0,,,,,,
11158,270000501770.0,80.0,,,,,,70.0
11159,270000600888.0,90.0,,,,,,
11160,270000701469.0,,,,,,,
11161,270000800159.0,,,,,,,
11162,270000801514.0,,,,,,,
11163,270000804459.0,80.0,,,,,,60.0
11164,270000804544.0,80.0,,,,,,60.0
11165,270001301753.0,80.0,,,,,,60.0
11166,270001402222.0,40.0,,,,,,40.0
11167,270001602224.0,11.0,,,,,,11.0
11168,270001700353.0,90.0,,,,,,75.0
11169,270001703889.0,,,,,,,
11170,270001902298.0,90.0,,,,,,80.0
11171,270002100539.0,85.0,,,,,,70.0
11172,270002105010.0,,,,,,,
11173,270002201733.0,80.0,,,,,,
11174,270002300704.0,,,,,,,
11175,270002401743.0,,,,,,,
11176,270002502871.0,11.0,,,,,,11.0
11177,270002502875.0,,,,,,,
11178,270002503234.0,,,,,,,
11179,270002503242.0,,,,,,,
11180,270002503554.0,,,,,,,
11181,270002503555.0,,,,,,,
11182,270002503597.0,40.0,,,,,,
11183,270002503655.0,,,,,,,
11184,270002504327.0,,,,,,,
11185,270002504603.0,30.0,,,,,,30.0
11186,270002504618.0,20.0,,,,,,
11187,270002504743.0,,,,,,,
11188,270002504887.0,,,,,,,
11189,270002504901.0,,,,,,,
11190,270002602121.0,,,,,,,
11191,270002602155.0,50.0,,,,21.0,,40.0
11192,270002604250.0,40.0,,,,21.0,,40.0
11193,270002604253.0,,,,,,,
11194,270002604516.0,,,,,,,
11195,270002604519.0,,,,,,,
11196,270003602351.0,45.0,,,,,,40.0
11197,270004003643.0,,,,,,,
11198,270004502733.0,,,,,,,
11199,270004502961.0,,,,,,,
11200,270004502964.0,,,,,,,
11201,270004503890.0,,,,,,,
11202,270004505005.0,,,,,,,
11203,270004602369.0,,,,,,,
11204,270004603691.0,,,,,,,
11205,270004605054.0,,,,,,,
11206,270005402492.0,40.0,,,,,,40.0
11207,270005503149.0,,,,,,,
11208,270005802245.0,40.0,,,,,,40.0
11209,270005802625.0,30.0,,,,,,25.0
11210,270006302389.0,,,,,,,
11211,270007104986.0,,,,,,,
11212,270007303305.0,,,,,,,
11213,270008302417.0,,,,,,,
11214,270008604168.0,,,,,,,
11215,270008604169.0,21.0,,,,,,21.0
11216,270008604215.0,,,,,,,
11217,270008604438.0,,,,,,,
11218,270008604547.0,,,,,,,
11219,270008604724.0,,,,,,,
11220,270008800408.0,,,,,,,
11221,270008901148.0,80.0,,,,,,
11222,270009001449.0,,,,,,,
11223,270009100365.0,,,,,,,
11224,270009202487.0,60.0,,,,,,
11225,270009303030.0,80.0,,,,,,
11226,270009903539.0,,,,,,,
11227,270010000691.0,,,,,,,
11228,270010101695.0,,,,,,,
11229,270010200134.0,85.0,,,,,,
11230,270010303468.0,,,,,,,
11231,270010402566.0,,,,,,,
11232,270010502567.0,,,,,,,
11233,270010602570.0,,,,,,,
11234,270010700921.0,,,,,,,
11235,270010801263.0,80.0,,,,,,70.0
11236,270010900850.0,90.0,,,,,,
11237,270011001099.0,80.0,,,,,,
11238,270011504163.0,,,,,,,
11239,270011703262.0,40.0,,,40.0,,,40.0
11240,270011703264.0,25.0,,,,,,15.0
11241,270011703336.0,60.0,,,,,,40.0
11242,270011703694.0,64.0,,,60.0,,40.0,55.0
11243,270012300751.0,,,,,,,
11244,270012304414.0,,,,,,,
11245,270012400553.0,90.0,,,,60.0,,70.0
11246,270012502260.0,,,,,,,
11247,270012600051.0,,,,,,,
11248,270012701648.0,,,,,,,
11249,270012800630.0,90.0,,,,,,80.0
11250,270012902409.0,,,,,,,
11251,270012903056.0,,,,,,,
11252,270013002498.0,90.0,,,,,,80.0
11253,270013200820.0,,,,,,,
11254,270013802717.0,60.0,,,,,,
11255,270013902718.0,,,,,,,
11256,270014004749.0,,,,,,,
11257,270014302723.0,21.0,,,,,,
11258,270014302742.0,,,,,,,
11259,270014800635.0,,,,,,,
11260,270015000652.0,,,,,,,
11261,270015202947.0,40.0,,,21.0,,,40.0
11262,270015702952.0,11.0,,,,,,
11263,270016002955.0,15.0,,,15.0,,,15.0
11264,270016200812.0,,,,,,,60.0
11265,270016301310.0,80.0,,,,,,60.0
11266,270016703035.0,,,,,,,
11267,270017303041.0,40.0,,,,,,20.0
11268,270017704291.0,80.0,,,,,,60.0
11269,270017804750.0,,,,,,,
11270,270018003048.0,,,,,,,
11271,270018103049.0,40.0,,,,40.0,,40.0
11272,270018201304.0,90.0,,,,,,80.0
11273,270018301782.0,,,,,,,
11274,270018603139.0,80.0,,,,,,60.0
11275,270018703140.0,50.0,,,,,,
11276,270019103144.0,,,,,,,
11277,270019203145.0,40.0,,,,,,
11278,270019303146.0,30.0,,,,21.0,,25.0
11279,270020903270.0,80.0,,,,,,70.0
11280,270021103272.0,40.0,,,,,,40.0
11281,270021303274.0,21.0,,,,,,
11282,270021403275.0,40.0,,,,,,40.0
11283,270021804782.0,21.0,,,,,,
11284,270022103136.0,,,,,,,
11285,270022403476.0,,,,,,,
11286,270022403477.0,60.0,,,,,,60.0
11287,270022403584.0,,,,,,,
11288,270022404892.0,,,,,,,
11289,270022404905.0,,,,,,,
11290,270022603471.0,,,,,,,
11291,270023100773.0,,,,,,,
11292,270023502689.0,50.0,,,,,,50.0
11293,270024004810.0,80.0,,,,,,80.0
11294,270024503573.0,50.0,,,50.0,,,50.0
11295,270024603307.0,,,,,,,
11296,270025603314.0,60.0,,,,,,40.0
11297,270026003318.0,50.0,,,,,,21.0
11298,270026103319.0,40.0,,,,,,
11299,270027603615.0,90.0,,,,,,
11300,270028503618.0,,,,,,,
11301,270028703631.0,,,,,,,
11302,270029103722.0,75.0,,,,,,70.0
11303,270029403692.0,,,,,,,
11304,270029903733.0,50.0,,,50.0,,,50.0
11305,270030003730.0,,,,,,,
11306,270031404295.0,40.0,,,,,,40.0
11307,270031504325.0,40.0,,,,,,
11308,270031804296.0,,,,,,,
11309,270032604389.0,,,,,,,
11310,270032704978.0,,,,,,,
11311,270032705013.0,,,,,,,
11312,270032804386.0,,,,,,,
11313,270033704356.0,,,,,,,
11314,270034103568.0,,,,,,,
11315,270034103572.0,,,,,,,
11316,270034104164.0,6.0,,,,,,6.0
11317,270034104165.0,,,,,,,
11318,270034204092.0,80.0,,80.0,,,,80.0
11319,270034304133.0,25.0,,,20.0,,,25.0
11320,270034404093.0,80.0,,,,,,
11321,270034504166.0,70.0,,,,,,60.0
11322,270034604167.0,40.0,,,,,,40.0
11323,270034904096.0,80.0,,,,,,
11324,270035004097.0,30.0,,,21.0,,,30.0
11325,270035104098.0,,,,,,,80.0
11326,270035504151.0,,,,,,,
11327,270036004668.0,,,,,,,
11328,270036104105.0,20.0,,,,,,20.0
11329,270036204360.0,,,,,,,
11330,270036304107.0,85.0,,,85.0,,,85.0
11331,270036404108.0,80.0,,,,,,
11332,270036704507.0,80.0,,,80.0,,,80.0
11333,270037004515.0,60.0,,,60.0,,,60.0
11334,270037204555.0,,,,,,,
11335,270037604694.0,60.0,,,,,,
11336,270037904578.0,90.0,,,,60.0,,70.0
11337,270038204741.0,,,,,,,
11338,270038304728.0,,,,,,,
11339,270038504735.0,,,,,,,
11340,270038904696.0,60.0,,,,,,
11341,270038904954.0,,,,,,,
11342,270040204836.0,40.0,,,40.0,,,40.0
11343,270040304850.0,,,,,,,
11344,270042004979.0,30.0,,,,,,40.0
11345,270042004999.0,,,,,,,
11346,270042005038.0,60.0,,,,,,
11347,270042005044.0,,,,,,,
11348,270042005052.0,,,,,,,
11349,270042404938.0,,,,,,,
11350,270042405069.0,,,,,,,
11351,270226402064.0,,,,,,,
11352,270226402093.0,,,,,,,
11353,270226402265.0,35.0,,,20.0,21.0,,40.0
11354,270226402483.0,,,,,,,
11355,270226404149.0,,,,,,,
11356,270226404430.0,,,,,,,21.0
11357,270226404746.0,15.0,,,21.0,,,11.0
11358,270264000049.0,,,,,,,
11359,270272000052.0,,,,,,,
11360,270273000056.0,,,,,,,
11361,270276000057.0,,,,,,,
11362,270291001737.0,80.0,,,,,,60.0
11363,270293000064.0,90.0,,,,,,80.0
11364,270297000068.0,90.0,,,,,,80.0
11365,270297002228.0,50.0,,,,40.0,,50.0
11366,270303000080.0,,,,,,,
11367,270306000085.0,91.0,,,,,,75.0
11368,270315001825.0,90.0,,,,,,80.0
11369,270318000005.0,,,,,,,
11370,270318000008.0,,,,,,,
11371,270318000021.0,92.0,,90.0,80.0,80.0,,85.0
11372,270318000096.0,90.0,,,80.0,60.0,,75.0
11373,270318000097.0,90.0,,,80.0,60.0,,80.0
11374,270318000100.0,85.0,,,85.0,60.0,,75.0
11375,270318002029.0,25.0,,,21.0,,,25.0
11376,270318002629.0,11.0,,,,,,11.0
11377,270318003057.0,,,,,,,
11378,270318003170.0,92.0,,,,,,80.0
11379,270318003171.0,,,,,,,
11380,270318004654.0,30.0,,,,,,21.0
11381,270330000137.0,,,,,,,
11382,270345000148.0,79.0,,,,50.0,,70.0
11383,270345002231.0,11.0,,,,,,11.0
11384,270345003190.0,,,,,,,
11385,270354000163.0,60.0,,,,,,
11386,270357000165.0,80.0,60.0,,,,,70.0
11387,270357004279.0,,,,,,,
11388,270366000170.0,,,,,,,
11389,270369000172.0,,,,,,,
11390,270375000176.0,,,,,,,
11391,270387000180.0,92.0,,,,,,70.0
11392,270405000184.0,90.0,,,,,,60.0
11393,270444000190.0,88.0,60.0,,,,,70.0
11394,270444000313.0,,,,,,,
11395,270444002331.0,11.0,,,,,,11.0
11396,270444004159.0,21.0,,,,,,21.0
11397,270444004194.0,,,,,,,
11398,270447000199.0,,,,,,,
11399,270447002232.0,,,,,,,
11400,270447003708.0,,,,,,,
11401,270447004182.0,,,,,,,
11402,270543000204.0,,,,,,,
11403,270546000206.0,93.0,,,,,,85.0
11404,270566000147.0,,,,,,,
11405,270573000213.0,80.0,,,,,,60.0
11406,270576000215.0,,,,,,,
11407,270579000219.0,91.0,,,70.0,60.0,,70.0
11408,270579000220.0,83.0,,70.0,75.0,75.0,,75.0
11409,270579003518.0,,,,,,,
11410,270579004531.0,55.0,,,70.0,40.0,,55.0
11411,270606000247.0,,,,,,,
11412,270609000249.0,89.0,,,,,,75.0
11413,270609000468.0,,,,,,,
11414,270609001874.0,20.0,,,,,,20.0
11415,270615000265.0,,,,,,,60.0
11416,270615004963.0,,,,,,,
11417,270624000273.0,80.0,,,80.0,60.0,,80.0
11418,270624004306.0,20.0,,,,,,15.0
11419,270624004824.0,40.0,,,21.0,,,40.0
11420,270624004853.0,,,,,,,
11421,270630000278.0,80.0,,,,,,
11422,270720000285.0,93.0,,,,,,75.0
11423,270720002853.0,,,,,,,
11424,270729000292.0,86.0,,80.0,80.0,55.0,,70.0
11425,270729000481.0,55.0,,,50.0,60.0,,55.0
11426,270732000305.0,,,,,,,
11427,270735000307.0,,,,,,,
11428,270738003188.0,,,,,,,
11429,270741000316.0,91.0,,,,,,80.0
11430,270741004425.0,,,,,,,
11431,270741004972.0,,,,,,,
11432,270741005006.0,40.0,,,,,,40.0
11433,270745000320.0,,,,,,,
11434,270747000322.0,,,,,,,
11435,270750000324.0,,,,,,,
11436,270759000327.0,,,,,,,
11437,270807000331.0,70.0,70.0,,,,,70.0
11438,270807002234.0,20.0,20.0,,,,,20.0
11439,270810000334.0,95.0,,,,,,85.0
11440,270810002753.0,21.0,,,,,,
11441,270810004616.0,,,,,,,
11442,270810004656.0,,,,,,,
11443,270819000343.0,93.0,,,,70.0,,75.0
11444,270819004260.0,96.0,,,,,,80.0
11445,270819004310.0,40.0,,,,,,40.0
11446,270819004415.0,,,,,,,
11447,270822000348.0,,,,,,,
11448,270822005070.0,,,,,,,
11449,270891000357.0,70.0,,,,,,60.0
11450,270894000361.0,,,,,,,
11451,270895500016.0,65.0,,50.0,60.0,,,65.0
11452,270933000375.0,,,,,,,
11453,270936000376.0,,,,,,,
11454,270942000382.0,90.0,,,,,,85.0
11455,270942002236.0,21.0,,,,,,21.0
11456,270942003690.0,,,,,,,
11457,270944000388.0,,,,,,,
11458,270948002786.0,,,,,,,
11459,270951000396.0,80.0,,,85.0,80.0,,80.0
11460,270951004971.0,,,,,,,
11461,270954000404.0,,,,,,,
11462,270969000409.0,,,,,,,
11463,270972000412.0,,,,,,,80.0
11464,270972001029.0,,,,,,,
11465,270975000417.0,90.0,,,,,,
11466,271006000428.0,90.0,,,,,,
11467,271006002658.0,60.0,,,,,,
11468,271009000430.0,,,,,,,
11469,271014000433.0,80.0,,,,,,
11470,271017000438.0,,,,,,,
11471,271023000294.0,,,,,,,
11472,271023000442.0,90.0,,,,,,85.0
11473,271023003062.0,50.0,,,,,,40.0
11474,271023004330.0,,,,,,,
11475,271026000642.0,90.0,,,,,,
11476,271101000452.0,90.0,,,,,,60.0
11477,271104000460.0,80.0,,,40.0,,,70.0
11478,271104000461.0,93.0,,,,,,80.0
11479,271104001577.0,21.0,,,,,,21.0
11480,271104002237.0,25.0,,,,,,25.0
11481,271104004777.0,,,,,,,
11482,271108500189.0,80.0,,,,,,60.0
11483,271108500222.0,,,,,,,
11484,271113000496.0,85.0,,,,,,70.0
11485,271119000502.0,90.0,,,,,,80.0
11486,271122000504.0,,,,,,,
11487,271125000510.0,96.0,,,,,,90.0
11488,271137000518.0,92.0,,,,,,80.0
11489,271137002238.0,20.0,,,,,,21.0
11490,271137003361.0,90.0,,,,,,80.0
11491,271137004161.0,97.0,,,,,,
11492,271137004861.0,,,,,,,
11493,271146000526.0,,,,,,,
11494,271152000530.0,80.0,,,,,,
11495,271167000546.0,97.0,,,,,,85.0
11496,271176000558.0,80.0,,,40.0,70.0,,65.0
11497,271176001497.0,11.0,,,,,,11.0
11498,271176004206.0,,,,,,,
11499,271182000568.0,92.0,,,,60.0,,80.0
11500,271182002803.0,,,,,,,
11501,271188000578.0,90.0,,,,,,80.0
11502,271188001021.0,21.0,,,,,,21.0
11503,271188003645.0,40.0,,,,,,20.0
11504,271191000583.0,,,,,,,
11505,271218000586.0,,,,,,,
11506,271221000589.0,,,,,,,
11507,271224000591.0,,,,,,,80.0
11508,271227000595.0,90.0,,,,60.0,,75.0
11509,271227001725.0,50.0,,,,,,50.0
11510,271230000602.0,,,,,,,
11511,271236000606.0,,,,,,,
11512,271242000611.0,90.0,,,,,,90.0
11513,271242002632.0,30.0,,,21.0,,,30.0
11514,271248000618.0,,,,,,,
11515,271258000044.0,90.0,,,,,,80.0
11516,271290000648.0,,,,,,,
11517,271302000650.0,,,,,,,
11518,271304000155.0,,,,,,,
11519,271311000656.0,,,,,,,
11520,271314004160.0,,,,,,,
11521,271317000934.0,,,,,,,
11522,271317000935.0,95.0,,,,,,90.0
11523,271317002332.0,75.0,,,,,,70.0
11524,271317003073.0,,,,,,,
11525,271338000689.0,,,,,,,
